aaaaa,0,62.17788876753782
aaaaa,1,41.92097526360132
aaaaa,2,68.14683165166385
aaaaa,3,39.77525266845561
aaaaa,4,3.236728062333405
aaaaa,5,16.16836230952505
aaaaa,6,49.883851812612725
aaaaa,7,1.8986226457369026
aaaaa,8,16.855210170981792
aaaaa,9,0.8746821024812057
aaaaa,10,69.99254097348329
aaaaa,11,35.57828673744894
aaaaa,12,48.39050052005861
aaaaa,13,51.624142813350126
aaaaa,14,93.9832519312162
aaaaa,15,78.52711996631261
aaaaa,16,0.42389177556747537
aaaaa,17,80.84559629287199
aaaaa,18,44.14650249758251
aaaaa,19,0.6896408379444274
aaaaa,20,47.013820730205346
aaaaa,21,89.85975936239092
aaaaa,22,82.15771277721005
aaaaa,23,18.883917536995888
aaaaa,24,38.63087535122298
aaaaa,25,41.731953417712866
aaaaa,26,86.41948340652009
aaaaa,27,58.16465320203893
aaaaa,28,99.53792051994267
aaaaa,29,30.346168314508926
aaaaa,30,93.48096067205947
aaaaa,31,27.19674710786457
aaaaa,32,79.55073332530502
aaaaa,33,55.13269950948696
aaaaa,34,46.14542567716045
aaaaa,35,59.117973391205716
aaaaa,36,98.43423897404746
aaaaa,37,66.22549031837754
aaaaa,38,79.76141479489897
aaaaa,39,57.99016592887072
aaaaa,40,11.157735637954392
aaaaa,41,14.029572200664575
aaaaa,42,31.249045363005212
aaaaa,43,56.45896982715101
aaaaa,44,52.14057588396557
aaaaa,45,35.279693933074206
aaaaa,46,90.10229953213401
aaaaa,47,99.75509682310786
aaaaa,48,23.92032824304362
aaaaa,49,79.80114120722402
aaaaa,50,62.36517298062925
aaaaa,51,74.58503695849092
aaaaa,52,94.71870577156439
aaaaa,53,32.249417954187756
aaaaa,54,9.367774925717109
aaaaa,55,32.40511322834709
aaaaa,56,36.72245615531372
aaaaa,57,86.81105420393513
aaaaa,58,18.442847972136146
aaaaa,59,6.643070641639648
aaaaa,60,92.60129984620235
aaaaa,61,7.570801506613778
aaaaa,62,68.90984560684991
aaaaa,63,64.28721934707534
aaaaa,64,98.95004474453934
aaaaa,65,23.513035424664864
aaaaa,66,96.72312444642537
aaaaa,67,59.11217201650075
aaaaa,68,53.310226902962796
aaaaa,69,15.840592471849725
aaaaa,70,18.58542267997434
aaaaa,71,42.22952462526456
aaaaa,72,37.342178444389
aaaaa,73,14.70007617567176
aaaaa,74,59.7147599827789
aaaaa,75,2.897503642116739
aaaaa,76,5.719831937434671
aaaaa,77,33.266987659142025
aaaaa,78,92.39659721925109
aaaaa,79,52.84847308766383
aaaaa,80,98.90784266887236
aaaaa,81,94.95099408781024
aaaaa,82,65.1633036649174
aaaaa,83,60.195902760282806
